Simulation Time,Output Voltage,Cart Position,Pendulum Angle,Virtual Measurement
27.61600,-0.65701,-0.04470,0.00307,-0.04592
27.62600,-0.55604,-0.04458,0.00460,-0.04642
27.63600,-1.69100,-0.04456,0.00614,-0.04701
27.64600,-1.93282,-0.04472,0.00614,-0.04717
27.65600,0.38498,-0.04499,0.00614,-0.04745
27.66600,1.36908,-0.04520,0.00767,-0.04827
27.67600,-1.06883,-0.04522,0.00767,-0.04829
27.68600,-2.31466,-0.04538,0.00920,-0.04906
27.69600,-4.00515,-0.04572,0.00920,-0.04940
27.70600,-4.80874,-0.04645,0.00767,-0.04952
27.71600,-1.60983,-0.04738,0.00614,-0.04983
27.72800,0.12655,-0.04854,0.00460,-0.05038
27.73600,0.70308,-0.04915,0.00307,-0.05038
27.74600,1.37527,-0.04970,0.00307,-0.05093
27.75600,0.04097,-0.05006,0.00153,-0.05068
27.76600,2.74824,-0.05018,0.00153,-0.05079
27.77600,1.60206,-0.05006,0.00307,-0.05129
27.78600,-0.85026,-0.04986,0.00460,-0.05170
27.79600,-2.50111,-0.04984,0.00460,-0.05168
27.80600,-1.57623,-0.04999,0.00614,-0.05245
27.81600,-4.49829,-0.05040,0.00460,-0.05224
27.82600,-2.57392,-0.05106,0.00460,-0.05290
27.84600,1.85142,-0.05236,0.00153,-0.05297
27.85600,1.67772,-0.05263,0.00153,-0.05325
27.86600,-0.23607,-0.05268,0.00153,-0.05329
27.87600,-0.17306,-0.05270,0.00153,-0.05331
27.88600,1.01331,-0.05268,0.00153,-0.05329
27.89600,1.99119,-0.05252,0.00153,-0.05313
27.90600,1.45117,-0.05218,0.00307,-0.05340
27.91600,-1.59487,-0.05174,0.00460,-0.05359
27.92600,-1.76055,-0.05159,0.00614,-0.05404
27.93600,-2.61736,-0.05161,0.00614,-0.05406
27.94600,-3.20839,-0.05190,0.00460,-0.05374
27.95600,0.03113,-0.05236,0.00460,-0.05420
27.96600,1.23404,-0.05279,0.00307,-0.05402
27.97600,1.11358,-0.05297,0.00153,-0.05359
27.98600,3.15296,-0.05290,0.00153,-0.05352
27.99600,3.49919,-0.05256,0.00307,-0.05379
28.00600,0.45938,-0.05190,0.00460,-0.05374
28.01600,-1.86967,-0.05131,0.00614,-0.05377
28.02600,-3.42576,-0.05102,0.00614,-0.05347
28.03600,-1.26093,-0.05104,0.00614,-0.05349
28.05600,-1.86487,-0.05136,0.00460,-0.05320
28.06600,-1.12301,-0.05172,0.00460,-0.05356
28.07600,-0.34989,-0.05211,0.00307,-0.05334
28.08600,0.24734,-0.05245,0.00153,-0.05306
28.09600,1.25869,-0.05265,0.00153,-0.05327
28.10600,-0.80423,-0.05270,0.00000,-0.05270
28.11600,1.68897,-0.05272,0.00000,-0.05272
28.12600,1.59078,-0.05252,0.00000,-0.05252
28.13600,0.77299,-0.05218,0.00000,-0.05218
28.14600,1.27296,-0.05179,0.00000,-0.05179
28.15600,2.51315,-0.05127,0.00153,-0.05188
28.17600,-0.58331,-0.05004,0.00307,-0.05127
28.18600,-0.83595,-0.04963,0.00307,-0.05086
28.19600,0.87104,-0.04931,0.00307,-0.05054
28.20600,1.39573,-0.04904,0.00307,-0.05027
28.21600,0.77249,-0.04870,0.00307,-0.04993
28.22800,0.16321,-0.04833,0.00307,-0.04956
28.23600,-0.21223,-0.04818,0.00307,-0.04940
28.24600,-1.17115,-0.04811,0.00307,-0.04933
28.25600,-3.05580,-0.04822,0.00153,-0.04883
28.26600,-2.15086,-0.04861,0.00000,-0.04861
28.27600,-0.88076,-0.04911,-0.00153,-0.04849
28.28600,0.99298,-0.04965,-0.00460,-0.04781
28.29600,2.16770,-0.04995,-0.00614,-0.04749
28.30600,2.18617,-0.04997,-0.00767,-0.04690
28.31600,2.95971,-0.04974,-0.00767,-0.04668
28.32600,1.32432,-0.04929,-0.00767,-0.04622
28.33600,0.50150,-0.04872,-0.00767,-0.04565
28.34600,1.28048,-0.04815,-0.00767,-0.04508
28.35600,2.20999,-0.04749,-0.00767,-0.04443
28.36600,3.00118,-0.04674,-0.00767,-0.04368
28.37600,3.95444,-0.04583,-0.00614,-0.04338
28.38600,1.87182,-0.04470,-0.00460,-0.04286
28.39600,0.31290,-0.04351,-0.00460,-0.04167
28.40600,0.27688,-0.04245,-0.00307,-0.04122
28.41600,0.57118,-0.04154,-0.00153,-0.04092
28.42600,-1.38989,-0.04079,-0.00153,-0.04017
28.43600,-1.19025,-0.04038,-0.00307,-0.03915
28.44600,1.77395,-0.04017,-0.00460,-0.03833
28.45600,3.20086,-0.03985,-0.00614,-0.03740
28.46600,4.46339,-0.03929,-0.00614,-0.03683
28.48600,2.92008,-0.03729,-0.00460,-0.03544
28.49600,1.16434,-0.03601,-0.00460,-0.03417
28.50600,1.22536,-0.03474,-0.00307,-0.03351
28.51600,0.30504,-0.03353,-0.00307,-0.03231
28.52600,0.50458,-0.03240,-0.00153,-0.03178
28.53600,-0.62472,-0.03144,-0.00153,-0.03083
28.54600,0.45588,-0.03060,-0.00153,-0.02999
28.55600,0.86182,-0.02983,-0.00307,-0.02860
28.56600,3.63236,-0.02896,-0.00307,-0.02774
28.57800,4.36075,-0.02767,-0.00307,-0.02644
28.58600,3.82949,-0.02655,-0.00153,-0.02594
28.59600,1.44776,-0.02505,0.00000,-0.02505
28.60600,0.15602,-0.02349,0.00000,-0.02349
28.61600,0.35597,-0.02198,0.00153,-0.02260
28.62600,1.32544,-0.02060,0.00307,-0.02183
28.63600,1.08113,-0.01914,0.00307,-0.02037
28.64600,1.84056,-0.01776,0.00460,-0.01960
28.65600,0.72479,-0.01632,0.00614,-0.01878
28.66600,0.65953,-0.01496,0.00614,-0.01741
28.67600,0.95853,-0.01369,0.00614,-0.01614
28.68600,3.30921,-0.01237,0.00614,-0.01482
28.69600,4.31254,-0.01094,0.00767,-0.01400
28.70600,1.76703,-0.00934,0.00920,-0.01303
28.71600,1.47398,-0.00766,0.00920,-0.01134
28.72600,1.57012,-0.00598,0.01074,-0.01027
28.73600,2.58561,-0.00427,0.01227,-0.00918
28.74600,2.80272,-0.00248,0.01381,-0.00800
28.75600,2.93964,-0.00057,0.01534,-0.00670
28.76600,2.77135,0.00143,0.01687,-0.00532
28.77600,1.08506,0.00348,0.01994,-0.00450
28.78600,0.70150,0.00550,0.02148,-0.00309
28.79600,0.16403,0.00739,0.02301,-0.00182
28.80600,-0.12836,0.00921,0.02454,-0.00061
28.81600,1.88490,0.01073,0.02608,0.00030
28.82600,1.64822,0.01244,0.02761,0.00139
28.83600,1.74044,0.01403,0.02761,0.00298
28.84600,1.03140,0.01571,0.02915,0.00405
28.85600,1.18028,0.01739,0.03068,0.00512
28.86600,-0.03932,0.01914,0.03221,0.00626
28.87600,1.09142,0.02062,0.03375,0.00712
28.88600,0.63175,0.02212,0.03528,0.00801
28.89600,0.34275,0.02353,0.03528,0.00942
28.90600,0.93156,0.02492,0.03682,0.01019
28.91600,-0.29181,0.02621,0.03682,0.01149
28.92600,-0.38010,0.02737,0.03835,0.01203
28.93600,-1.71024,0.02833,0.03835,0.01299
28.94600,-0.75290,0.02896,0.03682,0.01424
28.95600,2.69303,0.02965,0.03682,0.01492
28.96600,1.68636,0.03037,0.03682,0.01565
28.97600,-0.57481,0.03117,0.03682,0.01644
28.98800,-1.63621,0.03185,0.03528,0.01774
28.99600,1.12413,0.03215,0.03528,0.01803
29.00600,2.11573,0.03262,0.03375,0.01913
29.01600,2.40547,0.03317,0.03375,0.01967
29.02600,-0.30525,0.03378,0.03375,0.02029
29.03600,-2.13248,0.03426,0.03221,0.02138
29.04600,0.07067,0.03449,0.03221,0.02160
29.05600,0.73046,0.03458,0.03068,0.02231
29.06600,1.13552,0.03467,0.02915,0.02301
29.07600,0.50084,0.03476,0.02761,0.02372
29.08600,-0.03130,0.03488,0.02608,0.02444
29.09600,-0.32786,0.03492,0.02454,0.02510
29.10600,-0.07547,0.03490,0.02301,0.02569
29.11600,0.70934,0.03485,0.02148,0.02626
29.12600,2.11969,0.03488,0.01994,0.02690
29.13600,2.84213,0.03508,0.01994,0.02710
29.14600,1.27870,0.03542,0.01841,0.02806
29.15600,2.70574,0.03594,0.01841,0.02858
29.16600,2.15506,0.03654,0.01841,0.02917
29.17600,1.52757,0.03729,0.01841,0.02992
29.19600,2.75189,0.03899,0.01994,0.03101
29.20600,0.48623,0.03992,0.02148,0.03133
29.21600,-0.20617,0.04090,0.02148,0.03231
29.22600,-0.24515,0.04163,0.02301,0.03242
29.23600,-2.00097,0.04222,0.02301,0.03301
29.24600,-1.23198,0.04249,0.02148,0.03390
29.25600,2.02495,0.04265,0.02148,0.03406
29.26800,3.71175,0.04295,0.01994,0.03497
29.27600,3.50201,0.04331,0.01994,0.03533
29.28600,1.39471,0.04390,0.01994,0.03592
29.29600,0.79387,0.04454,0.01994,0.03656
29.30600,1.47446,0.04517,0.01994,0.03720
29.31600,0.51030,0.04583,0.02148,0.03724
29.32600,-2.04681,0.04636,0.02148,0.03777
29.33600,-1.21182,0.04654,0.02148,0.03795
29.34600,-2.03835,0.04658,0.01994,0.03861
29.35600,0.02522,0.04642,0.01841,0.03906
29.36800,0.75475,0.04620,0.01687,0.03945
29.37600,1.53124,0.04608,0.01534,0.03995
29.38600,2.18962,0.04613,0.01381,0.04061
29.39600,3.01966,0.04631,0.01381,0.04079
29.40600,3.03958,0.04677,0.01381,0.04124
29.41600,1.90996,0.04733,0.01381,0.04181
29.42600,2.26374,0.04802,0.01381,0.04249
29.43600,2.03860,0.04881,0.01534,0.04268
29.44600,0.50450,0.04963,0.01534,0.04349
29.46600,1.15154,0.05127,0.01841,0.04390
29.47600,-0.47749,0.05204,0.01841,0.04468
29.48600,1.30836,0.05268,0.01994,0.04470
29.49600,-0.37899,0.05338,0.01994,0.04541
29.50600,0.71726,0.05388,0.01994,0.04591
29.51600,2.11498,0.05447,0.01994,0.04650
29.52600,3.25456,0.05511,0.02148,0.04652
29.53600,1.53474,0.05593,0.02148,0.04734
29.54600,-0.84761,0.05675,0.02301,0.04754
29.55600,-0.95109,0.05745,0.02454,0.04763
29.56600,-1.20405,0.05793,0.02454,0.04811
29.58600,-0.39741,0.05818,0.02301,0.04897
29.59600,2.20978,0.05816,0.02148,0.04957
29.60600,3.45384,0.05834,0.02148,0.04975
29.61600,2.66357,0.05875,0.02148,0.05016
29.62600,1.56281,0.05932,0.02301,0.05011
29.63600,-0.23191,0.05995,0.02301,0.05075
29.64600,-0.67621,0.06041,0.02301,0.05120
29.65600,1.24320,0.06086,0.02301,0.05166
29.66600,0.81023,0.06129,0.02454,0.05148
29.67600,-2.15600,0.06163,0.02454,0.05182
29.68600,-1.63789,0.06166,0.02454,0.05184
29.69600,-0.26780,0.06152,0.02301,0.05232
29.70600,1.13722,0.06141,0.02148,0.05282
29.71600,2.74059,0.06145,0.02148,0.05286
29.72600,1.28370,0.06170,0.02148,0.05311
29.73600,0.29249,0.06198,0.02148,0.05339
29.74600,0.60321,0.06229,0.02148,0.05370
29.75600,1.52294,0.06263,0.02148,0.05404
29.76600,2.45449,0.06307,0.02301,0.05386
29.77600,-0.11081,0.06357,0.02301,0.05436
29.78600,-0.13453,0.06398,0.02301,0.05477
29.79600,0.44870,0.06439,0.02454,0.05457
29.80600,-1.15787,0.06461,0.02454,0.05480
29.81600,-0.38454,0.06470,0.02454,0.05489
29.82600,-0.19287,0.06470,0.02454,0.05489
29.83600,-0.92873,0.06464,0.02454,0.05482
29.84600,-0.36046,0.06443,0.02301,0.05523
29.85600,1.51730,0.06436,0.02148,0.05577
29.86600,3.61509,0.06443,0.02148,0.05584
29.87600,4.35046,0.06486,0.02301,0.05566
29.88600,2.00838,0.06545,0.02454,0.05564
29.89600,-1.31742,0.06611,0.02608,0.05568
29.90600,-2.61590,0.06650,0.02608,0.05607
29.91600,-1.70668,0.06652,0.02608,0.05609
29.92600,-0.33891,0.06645,0.02608,0.05602
29.93800,-0.93031,0.06625,0.02454,0.05643
29.94600,0.60382,0.06605,0.02454,0.05623
29.95600,1.46609,0.06595,0.02454,0.05614
29.96600,0.02067,0.06600,0.02454,0.05618
29.97600,-0.22756,0.06602,0.02454,0.05620
29.98600,0.34978,0.06605,0.02454,0.05623
29.99600,0.81973,0.06607,0.02454,0.05625
30.00600,1.00518,0.06614,0.02454,0.05632
30.01600,1.46309,0.06627,0.02454,0.05645
30.02600,2.29840,0.06650,0.02608,0.05607
30.03600,-0.03723,0.06686,0.02608,0.05643
30.04600,-0.23431,0.06716,0.02761,0.05611
30.05600,-1.28677,0.06734,0.02761,0.05630
30.06600,-0.95382,0.06741,0.02915,0.05575
30.07600,-2.64593,0.06734,0.02915,0.05568
30.08600,-1.77916,0.06705,0.02915,0.05539
30.09600,-0.95375,0.06659,0.02761,0.05555
30.10600,1.62671,0.06620,0.02608,0.05577
30.11600,3.61212,0.06602,0.02608,0.05559
30.12600,3.85727,0.06618,0.02761,0.05514
30.13600,0.60821,0.06664,0.02915,0.05498
30.14600,-1.69451,0.06702,0.03068,0.05475
30.16600,-0.90163,0.06705,0.03221,0.05416
30.17600,-3.00611,0.06682,0.03221,0.05393
30.18600,-2.79772,0.06632,0.03068,0.05405
30.19600,-0.35284,0.06561,0.03068,0.05334
30.20600,0.76893,0.06498,0.02915,0.05332
30.21600,1.73075,0.06450,0.02915,0.05284
30.22600,-0.08976,0.06423,0.02915,0.05257
30.23600,-0.51858,0.06404,0.02915,0.05239
30.24600,0.69819,0.06393,0.02915,0.05227
30.25600,0.73668,0.06393,0.03068,0.05166
30.26600,-0.61575,0.06398,0.03221,0.05109
30.27600,-2.03058,0.06395,0.03221,0.05107
30.28600,-1.28529,0.06379,0.03375,0.05030
30.29600,-1.94635,0.06352,0.03375,0.05002
30.30600,-0.18861,0.06320,0.03375,0.04970
30.31600,1.23262,0.06291,0.03375,0.04941
30.32600,0.31371,0.06277,0.03528,0.04866
30.33600,-1.41521,0.06268,0.03682,0.04795
30.35600,-1.86723,0.06223,0.03835,0.04689
30.36600,-2.46400,0.06179,0.03835,0.04645
30.37600,-0.86319,0.06125,0.03835,0.04591
30.38600,0.19408,0.06070,0.03835,0.04536
30.39600,0.47478,0.06027,0.03835,0.04493
30.40600,-0.45605,0.05995,0.03988,0.04400
30.41600,-2.24043,0.05954,0.04142,0.04298
30.42600,-4.47621,0.05907,0.04142,0.04250
30.43600,-2.84642,0.05832,0.04142,0.04175
30.44600,-1.34757,0.05743,0.04142,0.04086
30.45800,-1.98257,0.05629,0.04142,0.03972
30.46600,-2.98009,0.05545,0.04142,0.03888
30.47600,-3.66722,0.05422,0.03988,0.03827
30.48600,-1.45136,0.05290,0.03835,0.03756
30.49600,-0.33775,0.05154,0.03835,0.03620
30.50600,-0.92188,0.05022,0.03682,0.03550
30.51600,-1.24210,0.04895,0.03682,0.03422
30.52600,-2.47602,0.04758,0.03528,0.03347
30.53600,-2.24915,0.04620,0.03528,0.03208
30.55600,-2.35910,0.04283,0.03221,0.02995
30.56600,-2.14139,0.04092,0.02915,0.02926
30.57600,-2.25749,0.03899,0.02761,0.02795
30.58600,-0.90121,0.03704,0.02608,0.02660
30.59600,-0.94163,0.03515,0.02301,0.02594
30.60600,-1.56497,0.03324,0.02148,0.02465
30.62600,-1.05452,0.02949,0.01841,0.02212
30.63600,-1.46151,0.02769,0.01687,0.02094
30.64600,-1.06636,0.02587,0.01534,0.01974
30.65600,-0.97126,0.02410,0.01381,0.01858
30.67600,-1.82468,0.02067,0.01074,0.01637
30.68600,-2.22024,0.01898,0.00920,0.01530
30.70600,-1.46061,0.01555,0.00614,0.01310
30.71600,-1.44503,0.01385,0.00460,0.01200
30.72600,-0.76779,0.01203,0.00307,0.01080
30.73600,-0.59461,0.01030,0.00153,0.00969
30.74600,-0.46099,0.00864,0.00153,0.00803
30.75600,-0.61099,0.00703,0.00000,0.00703
30.76600,-1.44162,0.00552,-0.00153,0.00614
30.77600,-1.28119,0.00391,-0.00307,0.00514
30.78600,-0.45455,0.00234,-0.00460,0.00418
30.79600,0.99163,0.00084,-0.00460,0.00268
30.80600,1.34151,-0.00043,-0.00614,0.00202
30.81600,1.83885,-0.00139,-0.00614,0.00107
30.82600,0.89473,-0.00209,-0.00614,0.00036
30.83600,1.64602,-0.00261,-0.00460,-0.00077
30.84600,-0.22584,-0.00296,-0.00307,-0.00173
30.85600,-0.14481,-0.00321,-0.00153,-0.00259
30.86600,-0.59756,-0.00341,0.00000,-0.00341
30.87600,-0.87513,-0.00361,0.00153,-0.00423
30.88600,-1.19308,-0.00389,0.00307,-0.00511
30.89600,-1.86139,-0.00421,0.00307,-0.00543
30.90600,-1.89541,-0.00459,0.00460,-0.00643
30.91600,-1.40040,-0.00507,0.00614,-0.00752
30.92600,-1.91269,-0.00562,0.00614,-0.00807
30.93600,-1.36407,-0.00623,0.00614,-0.00868
30.94800,0.90467,-0.00696,0.00767,-0.01002
30.95600,0.13884,-0.00734,0.00767,-0.01041
30.96600,-2.09105,-0.00780,0.00767,-0.01087
30.97600,-1.64371,-0.00825,0.00920,-0.01193
30.98600,-2.31698,-0.00889,0.00920,-0.01257
30.99600,-0.96433,-0.00957,0.00920,-0.01325
31.00600,-0.01959,-0.01025,0.00920,-0.01394
31.01600,0.09797,-0.01087,0.01074,-0.01516
31.02600,-3.72750,-0.01144,0.01074,-0.01573
31.03600,-3.36764,-0.01223,0.01074,-0.01653
31.04600,-2.22616,-0.01321,0.00920,-0.01689
31.05600,0.66352,-0.01421,0.00920,-0.01789
31.06600,0.42101,-0.01501,0.00920,-0.01869
31.07600,-1.29185,-0.01573,0.00920,-0.01941
31.08600,-1.73019,-0.01641,0.00920,-0.02010
31.10600,3.83476,-0.01760,0.00767,-0.02066
31.11600,2.55075,-0.01764,0.00920,-0.02132
31.12600,-0.45624,-0.01744,0.01227,-0.02235
31.13600,-3.11047,-0.01728,0.01381,-0.02280
31.14600,-3.40832,-0.01744,0.01534,-0.02357
31.15600,-2.68716,-0.01787,0.01534,-0.02401
31.16600,-0.22373,-0.01839,0.01534,-0.02453
31.17600,-0.72480,-0.01887,0.01687,-0.02562
31.18600,-3.77224,-0.01944,0.01687,-0.02619
31.19600,-3.07574,-0.02019,0.01687,-0.02694
31.20600,-2.62135,-0.02110,0.01687,-0.02785
31.21600,-2.18909,-0.02219,0.01534,-0.02833
31.22600,-1.25327,-0.02326,0.01381,-0.02878
31.23600,-0.09869,-0.02435,0.01227,-0.02926
31.24600,-0.17758,-0.02537,0.01227,-0.03028
31.25800,-1.52420,-0.02646,0.01074,-0.03076
31.26600,-0.07762,-0.02726,0.01074,-0.03155
31.27600,-1.14765,-0.02810,0.01074,-0.03240
31.28600,-3.55508,-0.02906,0.00920,-0.03274
31.29600,-1.38217,-0.03010,0.00767,-0.03317
31.30600,-0.11914,-0.03122,0.00767,-0.03428
31.31600,-0.64613,-0.03222,0.00614,-0.03467
31.32600,-0.06259,-0.03310,0.00614,-0.03556
31.33600,-2.37950,-0.03399,0.00614,-0.03644
31.34600,-3.96949,-0.03497,0.00460,-0.03681
31.35600,-1.69632,-0.03608,0.00307,-0.03731
31.36600,-0.42471,-0.03722,0.00153,-0.03783
31.37600,0.85632,-0.03824,0.00000,-0.03824
31.38600,1.38648,-0.03904,0.00000,-0.03904
31.39600,1.26829,-0.03954,0.00000,-0.03954
31.40600,0.46274,-0.03985,0.00000,-0.03985
31.41600,-0.37610,-0.03999,0.00153,-0.04060
31.42600,-1.35156,-0.04015,0.00307,-0.04138
31.43600,-2.05133,-0.04033,0.00307,-0.04156
31.44600,-0.76582,-0.04063,0.00307,-0.04185
31.45600,1.45927,-0.04088,0.00307,-0.04210
31.46600,1.33634,-0.04088,0.00460,-0.04272
31.47600,0.08478,-0.04076,0.00614,-0.04322
31.48600,-0.85268,-0.04070,0.00767,-0.04376
31.49600,-2.09932,-0.04072,0.00767,-0.04379
31.50600,0.39897,-0.04090,0.00920,-0.04458
31.51600,-1.69641,-0.04106,0.00920,-0.04474
31.52600,-1.34163,-0.04133,0.00920,-0.04501
31.53600,0.28737,-0.04158,0.00920,-0.04526
31.54600,1.19786,-0.04170,0.01074,-0.04599
31.55600,-0.60629,-0.04170,0.01074,-0.04599
31.56600,-1.96811,-0.04172,0.01227,-0.04663
31.57600,-3.48662,-0.04197,0.01227,-0.04688
31.58600,-2.20294,-0.04245,0.01227,-0.04735
31.59600,-2.08086,-0.04308,0.01227,-0.04799
31.60600,-1.94950,-0.04381,0.01074,-0.04811
31.61600,-0.78124,-0.04454,0.00920,-0.04822
31.62600,0.14978,-0.04524,0.00920,-0.04892
31.63600,0.39937,-0.04583,0.00767,-0.04890
31.64600,1.28572,-0.04620,0.00767,-0.04927
31.65600,0.04135,-0.04640,0.00767,-0.04947
31.66600,-0.01475,-0.04647,0.00767,-0.04954
31.67600,1.32971,-0.04649,0.00920,-0.05017
31.68600,-0.77907,-0.04640,0.00920,-0.05008
31.69600,-2.30051,-0.04640,0.01074,-0.05070
31.71600,-2.23879,-0.04713,0.01074,-0.05142
31.72600,-1.94936,-0.04772,0.00920,-0.05140
31.73600,0.27921,-0.04829,0.00767,-0.05136
31.74600,1.95932,-0.04870,0.00767,-0.05177
31.75600,1.45100,-0.04879,0.00767,-0.05186
31.76600,0.96321,-0.04868,0.00920,-0.05236
31.77600,-1.19065,-0.04849,0.00920,-0.05218
31.78600,-2.18944,-0.04847,0.01074,-0.05277
31.79600,-3.33362,-0.04870,0.01074,-0.05299
31.80600,-2.42551,-0.04913,0.01074,-0.05343
31.81600,-2.25980,-0.04972,0.00920,-0.05340
31.82600,-0.14843,-0.05031,0.00767,-0.05338
31.83600,1.91654,-0.05072,0.00767,-0.05379
31.84600,0.22309,-0.05088,0.00767,-0.05395
31.85600,-0.84350,-0.05095,0.00767,-0.05402
31.86600,-0.08924,-0.05095,0.00767,-0.05402
31.87600,1.20225,-0.05093,0.00767,-0.05399
31.88600,2.22088,-0.05072,0.00920,-0.05440
31.89600,-0.66172,-0.05040,0.01074,-0.05470
31.90600,-1.84085,-0.05018,0.01074,-0.05447
31.91600,-1.31452,-0.05015,0.01227,-0.05506
31.92600,-3.08026,-0.05029,0.01227,-0.05520
31.93600,-4.56749,-0.05074,0.01074,-0.05504
31.94600,-1.18986,-0.05143,0.00920,-0.05511
31.95600,1.17255,-0.05199,0.00767,-0.05506
31.97600,0.15689,-0.05238,0.00767,-0.05545
31.98600,-0.96412,-0.05238,0.00767,-0.05545
32.00600,0.21072,-0.05243,0.00767,-0.05549
32.01600,0.45634,-0.05238,0.00767,-0.05545
32.02600,0.73099,-0.05227,0.00767,-0.05534
32.03600,1.33982,-0.05206,0.00920,-0.05574
32.04600,-0.40475,-0.05174,0.00920,-0.05543
32.05600,-1.34864,-0.05154,0.01074,-0.05584
32.06600,-3.72013,-0.05156,0.01074,-0.05586
32.07600,-3.90012,-0.05197,0.00920,-0.05565
32.08600,-1.45931,-0.05263,0.00767,-0.05570
32.09600,0.22645,-0.05329,0.00614,-0.05575
32.10600,1.18207,-0.05372,0.00460,-0.05556
32.11600,2.04659,-0.05388,0.00460,-0.05572
32.12800,0.20619,-0.05379,0.00460,-0.05563
32.13600,-0.24521,-0.05368,0.00460,-0.05552
32.14600,0.43070,-0.05354,0.00460,-0.05538
32.15600,1.05643,-0.05340,0.00460,-0.05525
32.16600,1.17024,-0.05322,0.00460,-0.05506
32.17600,1.17284,-0.05297,0.00460,-0.05481
32.18600,1.54057,-0.05261,0.00614,-0.05506
32.19600,-1.84303,-0.05224,0.00614,-0.05470
32.20600,-1.96756,-0.05204,0.00767,-0.05511
32.21600,-4.61793,-0.05213,0.00614,-0.05459
32.22600,-2.61498,-0.05261,0.00460,-0.05445
32.23600,0.30659,-0.05320,0.00307,-0.05443
32.24600,2.23773,-0.05370,0.00153,-0.05431
32.25600,2.43442,-0.05379,0.00000,-0.05379
32.26800,2.21683,-0.05365,0.00000,-0.05365
32.27600,2.63131,-0.05338,0.00000,-0.05338
32.28600,2.58324,-0.05284,0.00153,-0.05345
32.29600,0.14306,-0.05211,0.00307,-0.05334
32.30600,-1.41093,-0.05143,0.00307,-0.05265
32.31600,-1.99525,-0.05095,0.00460,-0.05279
32.32600,-2.78046,-0.05088,0.00460,-0.05272
32.33600,-1.20812,-0.05106,0.00307,-0.05229
32.34600,1.76826,-0.05129,0.00153,-0.05190
32.35600,1.63049,-0.05127,0.00000,-0.05127
32.36600,2.59680,-0.05104,0.00000,-0.05104
32.37600,1.79472,-0.05061,0.00000,-0.05061
32.38600,1.33369,-0.05006,0.00000,-0.05006
32.39600,0.51266,-0.04947,0.00153,-0.05008
32.40600,-1.75732,-0.04902,0.00153,-0.04963
32.41600,-0.99721,-0.04883,0.00153,-0.04945
32.42600,-1.51340,-0.04881,0.00000,-0.04881
32.43600,-0.08845,-0.04890,-0.00153,-0.04829
32.44600,1.21632,-0.04897,-0.00307,-0.04774
32.45600,3.50584,-0.04881,-0.00307,-0.04758
32.46600,2.03540,-0.04838,-0.00307,-0.04715
32.47600,0.25962,-0.04793,-0.00307,-0.04670
32.48600,-0.17984,-0.04752,-0.00460,-0.04568
32.49600,2.26861,-0.04720,-0.00460,-0.04536
32.50600,3.53489,-0.04674,-0.00460,-0.04490
32.51600,1.62721,-0.04608,-0.00460,-0.04424
32.52600,0.86132,-0.04542,-0.00460,-0.04358
32.53600,1.34177,-0.04477,-0.00460,-0.04292
32.54600,1.57624,-0.04411,-0.00460,-0.04227
32.55600,1.32729,-0.04345,-0.00460,-0.04161
32.56600,0.82767,-0.04283,-0.00460,-0.04099
32.57600,0.12726,-0.04231,-0.00460,-0.04047
32.58600,-0.95079,-0.04190,-0.00460,-0.04006
32.59600,-1.01671,-0.04179,-0.00614,-0.03933
32.60600,0.56087,-0.04179,-0.00920,-0.03811
32.61600,1.75638,-0.04176,-0.01074,-0.03747
32.62600,3.06922,-0.04156,-0.01227,-0.03665
32.63600,3.09680,-0.04110,-0.01381,-0.03558
32.64600,2.83516,-0.04045,-0.01381,-0.03492
32.65600,3.20963,-0.03963,-0.01381,-0.03410
32.66600,2.10669,-0.03865,-0.01381,-0.03313
32.67600,2.14967,-0.03760,-0.01381,-0.03208
32.68600,3.10105,-0.03644,-0.01381,-0.03092
32.69600,4.36145,-0.03510,-0.01227,-0.03019
32.70600,2.71687,-0.03356,-0.01227,-0.02865
32.71600,2.37287,-0.03185,-0.01074,-0.02756
32.72600,2.99529,-0.03010,-0.00920,-0.02642
32.73600,3.24072,-0.02821,-0.00614,-0.02576
32.74600,1.75944,-0.02619,-0.00460,-0.02435
32.75600,0.34103,-0.02424,-0.00307,-0.02301
32.76600,0.69437,-0.02237,-0.00153,-0.02176
32.77600,1.81910,-0.02053,0.00000,-0.02053
32.78600,2.27308,-0.01869,0.00153,-0.01930
32.79600,2.28672,-0.01682,0.00460,-0.01866
32.80600,1.33800,-0.01487,0.00614,-0.01732
32.81600,0.98907,-0.01296,0.00767,-0.01603
32.82600,1.08606,-0.01116,0.00920,-0.01484
32.83800,2.92641,-0.00896,0.01074,-0.01325
32.84600,3.23368,-0.00743,0.01074,-0.01173
32.85600,2.80703,-0.00539,0.01381,-0.01091
32.86600,2.16278,-0.00325,0.01534,-0.00939
32.87600,2.53810,-0.00100,0.01687,-0.00775
32.88600,2.35064,0.00130,0.01994,-0.00668
32.89600,2.84197,0.00359,0.02148,-0.00500
32.90800,1.50626,0.00648,0.02608,-0.00395
32.91600,-0.02945,0.00834,0.02761,-0.00270
32.92600,-1.07964,0.01046,0.03068,-0.00181
32.93600,-1.03520,0.01232,0.03068,0.00005
32.94600,0.70958,0.01398,0.03221,0.00110
32.95600,1.78376,0.01557,0.03375,0.00207
32.96600,1.50166,0.01728,0.03528,0.00317
32.97600,0.39927,0.01894,0.03528,0.00483
